text,label
"যেকোনো ধরনের মানসিক চাপ কমানোর জন্য নিজেকে কিছু সময় দিতে পারেন, যা আপনার শান্তি ফিরিয়ে আনতে সাহায্য করবে।",0
তৎকালীন মোঙ্গল সাম্রাজ্যের ব্যাখ্যা সহ বর্তমান মোঙ্গলদের অবস্থান মানে মোঙ্গল বংশভূত সকল মানুষদের এবং তাদের একজ্যাক্ট সংখ্যা এর বিষয়টাও যোগ করবেন,0
তোমাকে জুতো পিটা করা দরকার,0
ছোট্ট একটা অনুরোধ করেছিল জিন্নাহ উর্দু হবে রাষ্ট্রভাষা।,1
"বুয়েট কিংবা ব্র্যাক , কোনো বিশ্ববিদ্যালয়ের ছাত্রছাত্রীরাই গণিত পারেনা । কারণ তাদের বিশ্ববিদ্যালয়ে নেই গণিতের ঈশ্বর স্যার সুবর্ণ আইজ্যাক।",1
তুই এইটা হইলে আমি কোনটা?,1
"গবেষণার তথ্য অনুযায়ী, সম্পর্কের সফলতা নির্ভর করে উভয়পক্ষের আপস ও সমঝোতার সক্ষমতার উপর।",0
বাহ!কেয়া ছিন হে,1
মানুষের রুচি কতো খারাপ।ফেসবুক মনে হচ্ছে দিন দিন ব্যবহারের অযোগ্য হয়ে যাচ্ছে।,0
"কেউ যদি নিয়মিত কাজ না করে তবে সফল হওয়া সম্ভব নয়, কারণ কাজ কখনোই একদিনে শেষ হয় না।",0
"বিয়ের সব আচার অনুষ্ঠান এর ধুমধামে এক সপ্তাহ মন ভালো, একসপ্তাহ পরে আবার মন খারাপ হলে কি আবার বিয়ে করবো",1
মেরুদণ্ডহীন পাকিস্তানের জন্য লজ্জা হয় নিজের নাগরিকের নিরাপত্তা নিজ দেশে দিতে পারে না। একজন নারীকে নিজ দেশ থেকে তার পরিবারসহ অন্য দেশের বাহিনী ধরে নিয়ে যায়। ছি পাকিস্তান ছি,0
"যদি কেউ সবুজ বাটন চাপতে চায়, তবে কি তারা বোকা হয়ে যাবে?",0
